,Nombre,Score,Excelente,MuyBueno,Normal,Malo,Pesimo,Num_Reviews,Tipo_Cocina,Awards,Direccion,Web_TripAdvisor,Num_Reviews_Spain,Europa,América del Norte,América del Sur,Asia,Oriente Medio y África,Otros,€,€€ - €€€,€€€€,Total,cluster,cluster_kmeans
4471,Restaurante Filon de Cota,3.0,0.0,0.5,0.0,0.5,0.0,2,"'Café', 'Pub'",0,"['Calle de la Fuente Carrantona 17', ' 28030 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d16744297-Reviews-Restaurante_Filon_de_Cota-Madrid.html,2,0,0,0,0,0,0,False,True,False,1.0,1,1
4472,Vianda,2.5,0.17857142857142858,0.10714285714285714,0.14285714285714285,0.21428571428571427,0.35714285714285715,28,'Española',0,"['Calle de Cesar Cort Botí', ' 53', ' 28055 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d11925675-Reviews-Vianda-Madrid.html,28,1,0,0,0,0,0,False,True,False,1.0,1,2
4473,El Recetario,3.5,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,9,'Española',0,"['Paseo de La Ermita del Santo 48', ' 28011 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8829814-Reviews-El_Recetario-Madrid.html,9,1,0,0,0,0,0,False,True,False,0.9999999999999999,1,2
4474,Hotel Catalonia Puerta Del Sol Restaurant,4.5,0.7619047619047619,0.19047619047619047,0.047619047619047616,0.0,0.0,42,,0,"['Calle de Atocha', ' 23', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8462252-Reviews-Hotel_Catalonia_Puerta_Del_Sol_Restaurant-Madrid.html,21,0,0,0,0,0,0,False,True,False,1.0,1,1
4475,Caracola,4.0,0.5714285714285714,0.14285714285714285,0.19047619047619047,0.0,0.09523809523809523,22,'Española',0,"['Santa Isabel', ' 5 Mercado Anton Martin', ' puesto 19 - exterior', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d10801065-Reviews-Caracola-Madrid.html,21,1,0,0,0,0,0,False,True,False,0.9999999999999999,1,2
4476,Hamburguesa Nostra - Maria de Molina,3.5,0.144,0.36,0.232,0.12,0.144,130,"'Americana', 'Comida rápida', 'Internacional'",0,"['Calle de Maria de Molina', ' 50', ' 28006 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8841077-Reviews-Hamburguesa_Nostra-Madrid.html,125,0,1,0,0,0,1,False,True,False,1.0,1,1
4477,Penalti Lounge Bar Moncloa,3.5,0.5454545454545454,0.06818181818181818,0.09090909090909091,0.11363636363636363,0.18181818181818182,46,"'Mexicana', 'Americana', 'Española'",0,"['Calle de Fernandez de los Rios 95', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12029713-Reviews-Penalti_Lounge_Bar_Moncloa-Madrid.html,44,1,1,0,0,0,0,True,False,False,1.0,0,0
4478,Pampa Beef,4.5,0.8361486486486487,0.1097972972972973,0.033783783783783786,0.008445945945945946,0.011824324324324325,1050,"'Restaurante de carne', 'Barbacoa', 'Argentina'",1,"['Calle Principe 3', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4698301-Reviews-Pampa_Beef-Madrid.html,592,0,0,1,0,0,0,True,False,False,1.0,0,0
4479,Casa Orellana Salesas,3.5,0.3492063492063492,0.25396825396825395,0.1746031746031746,0.1111111111111111,0.1111111111111111,65,"'Restaurante de carne', 'Marisco', 'Mediterránea'",0,"['Calle Orellana 6', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d20206546-Reviews-Casa_Orellana_Salesas-Madrid.html,63,0,0,0,0,0,0,False,True,False,1.0,1,1
4480,Arroceria La Bahia,4.0,0.5291828793774319,0.28793774319066145,0.08560311284046693,0.04669260700389105,0.05058365758754864,273,"'Mediterránea', 'Europea', 'Española'",0,"['Calle Dulcinea 65', ' 28020 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d1468641-Reviews-Arroceria_La_Bahia-Madrid.html,257,1,0,0,0,0,0,False,True,False,1.0,1,2
4481,Churreria Avenida,3.0,0.2608695652173913,0.13043478260869565,0.2608695652173913,0.08695652173913043,0.2608695652173913,23,,0,"['Calle Timon 29', ' 28042 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d11876234-Reviews-Churreria_Avenida-Madrid.html,23,0,0,0,0,0,0,True,False,False,1.0,0,0
4482,La Viajera,5.0,1.0,0.0,0.0,0.0,0.0,1,,0,"['Calle Embajadores 31', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21113813-Reviews-La_Viajera-Madrid.html,1,0,0,0,0,0,0,False,True,False,1.0,1,1
4483,Sakura Maru,4.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,"'Peruana', 'Sudamericana'",0,"['Plaza Chamberi 10', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d25276621-Reviews-Sakura_Maru-Madrid.html,3,0,0,1,0,0,0,False,True,False,1.0,1,1
4484,La mar de Gambas,1.5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,3,,0,"['Calle Corazon de Maria 55', ' 28002 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d20032064-Reviews-La_mar_de_Gambas-Madrid.html,3,0,0,0,0,0,0,False,True,False,1.0,1,1
4485,Chapala,5.0,1.0,0.0,0.0,0.0,0.0,3,"'Mexicana', 'Internacional', 'Española'",0,"['Avenida de la Reina Victoria', ' 66', ' 28003 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23356108-Reviews-Chapala-Madrid.html,3,1,1,0,0,0,1,True,False,False,1.0,0,0
4486,El Mentidero de la Villa,4.0,0.3654618473895582,0.40562248995983935,0.14056224899598393,0.040160642570281124,0.04819277108433735,268,"'Mediterránea', 'Europea', 'Española'",0,"['Calle Almagro 20', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d816402-Reviews-El_Mentidero_de_la_Villa-Madrid.html,249,1,0,0,0,0,0,False,False,True,1.0,2,2
4487,Lateral Galileo,3.5,0.5,0.0,0.25,0.0,0.25,4,,0,"['Calle Galileo 8', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d25181750-Reviews-Lateral_Galileo-Madrid.html,4,0,0,0,0,0,0,False,True,False,1.0,1,1
4488,Los Nachos de Oro,4.5,0.5225225225225225,0.3783783783783784,0.06306306306306306,0.018018018018018018,0.018018018018018018,115,"'Mexicana', 'Latina', 'Sudamericana'",0,"['Virgen del Portillo', ' 7 Lateral Del Parque Calero', ' 28027 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8096537-Reviews-Los_Nachos_de_Oro-Madrid.html,111,0,1,0,0,0,0,False,True,False,1.0,1,1
4489,Chorneys Bar & Restaurante,3.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,3,,0,"['Calle De Vallehermoso', ' 86', ' Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23879327-Reviews-Chorneys_Bar_Restaurante-Madrid.html,3,0,0,0,0,0,0,False,True,False,1.0,1,1
4490,Resturante Narcea,4.0,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,11,"'Mediterránea', 'Española'",0,"['Carretera Villaverde a Vallecas km 3.800 Calle 43 nº11', ' 28053 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8090671-Reviews-Restaurante_Narcea-Madrid.html,11,1,0,0,0,0,0,False,True,False,1.0,1,2
4491,La Entretenida,4.0,0.40186915887850466,0.35046728971962615,0.14018691588785046,0.07476635514018691,0.03271028037383177,359,"'Española', 'Opciones vegetarianas', 'Opciones veganas'",0,"['C/ Cervantes', ' 16', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7283589-Reviews-La_Entretenida-Madrid.html,214,1,0,0,0,0,1,False,True,False,0.9999999999999999,1,2
4492,Officina 22,4.0,0.6153846153846154,0.07692307692307693,0.0,0.0,0.3076923076923077,23,"'Italiana', 'Pizza'",0,"['Calle del Humilladero', ' 30', ' 28005 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21250554-Reviews-Officina_22-Madrid.html,13,1,0,0,0,0,0,False,True,False,1.0,1,2
4493,La Mordida Ríos Rosas,4.5,0.875,0.0,0.0,0.125,0.0,8,,0,"['Ríos Rosas', ' 38', ' 28003 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23413563-Reviews-La_Mordida_Rios_Rosas-Madrid.html,8,0,0,0,0,0,0,False,True,False,1.0,1,1
4494,Sapore Di Sicilia,4.5,0.5,0.5,0.0,0.0,0.0,3,,0,"['Calle de la Virgen de Lourdes 18 Restaurante Siciliano', ' 28027 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21150939-Reviews-Sapore_Di_Sicilia-Madrid.html,2,0,0,0,0,0,0,False,True,False,1.0,1,1
4495,El Bonanno,3.5,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.037037037037037035,0.2962962962962963,31,'Española',0,"['Calle Humilladero 4 Al Lado de la Cava Baja y Alta', ' 28005 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7604744-Reviews-El_Bonanno-Madrid.html,27,1,0,0,0,0,0,False,True,False,1.0,1,2
4496,Las Murallas Tapas Bar Restaurante,2.0,0.23809523809523808,0.047619047619047616,0.0,0.14285714285714285,0.5714285714285714,21,"'Mediterránea', 'Española'",0,"['Calle Camarena 99 Aluche', ' 28047 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12142837-Reviews-Bar_Las_Murallas_de_Camarena_99-Madrid.html,21,1,0,0,0,0,0,False,True,False,1.0,1,2
4497,Zoko Retiro,4.0,0.43915343915343913,0.2830687830687831,0.07936507936507936,0.08994708994708994,0.10846560846560846,398,"'Mediterránea', 'Española', 'Opciones vegetarianas'",0,"['Avenida Menendez Pelayo 27', ' 28009 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d13113056-Reviews-Zoko_Retiro-Madrid.html,378,1,0,0,0,0,0,False,True,False,1.0,1,2
4498,Manzarina,3.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,3,'Opciones vegetarianas',0,"['Calle Princesa 98 Intercambiador Moncloa', ' 28008 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8865501-Reviews-Manzarina-Madrid.html,3,0,0,0,0,0,0,True,False,False,1.0,0,0
4499,Lobbo  Cocina Bar,3.5,0.21794871794871795,0.4423076923076923,0.19230769230769232,0.08974358974358974,0.057692307692307696,167,"'Mediterránea', 'Europea', 'Española'",0,"['Gabriel Lobo', ' 11', ' 28002 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5811076-Reviews-Lobbo_Cocina_Bar-Madrid.html,156,1,0,0,0,0,0,False,True,False,1.0,1,2
4500,Restaurante Alma of Spain,4.5,0.6619718309859155,0.23943661971830985,0.056338028169014086,0.04225352112676056,0.0,76,'Española',0,"['Calle de Jose Abascal 8 Esquina Calle Santa Engracia', ' junto a Ponzano', ' 28003 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14944498-Reviews-Restaurante_Alma_of_Spain-Madrid.html,71,1,0,0,0,0,0,False,False,True,1.0,2,2
4501,la bodeguita de chamberi,3.5,0.1875,0.375,0.1875,0.125,0.125,16,"'Bar', 'Española', 'Pub'",0,"['Calle de Luchana', ' 37', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d11962032-Reviews-La_Bodeguita_de_Chamberi-Madrid.html,16,1,0,0,0,0,0,False,True,False,1.0,1,2
4502,Ni Hao,4.0,0.4117647058823529,0.3445378151260504,0.19327731092436976,0.008403361344537815,0.04201680672268908,127,"'China', 'Sushi', 'Asiática'",0,"['Calle Arturo Soria', ' 335 BAJO', ' 28033 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d990909-Reviews-Ni_Hao_Arturo_Soria-Madrid.html,119,0,0,0,1,0,0,False,True,False,0.9999999999999999,1,1
4503,Penang,4.0,0.0,1.0,0.0,0.0,0.0,1,,0,"['Galería Canalejas', ' Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d25391275-Reviews-Penang-Madrid.html,1,0,0,0,0,0,0,False,True,False,1.0,1,1
4504,Fratelli d'Italia Chueca,4.5,0.6474820143884892,0.2014388489208633,0.04316546762589928,0.014388489208633094,0.09352517985611511,264,"'Italiana', 'Pizza', 'Sarda'",0,"['Calle Hortaleza 28', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12720947-Reviews-Fratelli_d_Italia_Chueca-Madrid.html,139,1,0,0,0,0,0,False,True,False,0.9999999999999999,1,2
